region,anio,semana,temp_promedio_semanal
Los Ríos,2017,39,9.16
Los Ríos,2017,40,9.41
Los Ríos,2017,41,10.54
Los Ríos,2017,42,9.71
Los Ríos,2017,43,9.9
Los Ríos,2017,44,10.53
Los Ríos,2017,45,12.37
Los Ríos,2017,46,11.13
Los Ríos,2017,47,12.34
Los Ríos,2017,48,14.64
Los Ríos,2017,49,16.14
Los Ríos,2017,50,14.04
Los Ríos,2017,51,13.76
Los Ríos,2017,52,14.86
Los Ríos,2018,1,14.46
Los Ríos,2018,2,16.94
Los Ríos,2018,3,18.17
Los Ríos,2018,4,15.99
Los Ríos,2018,5,18.67
Los Ríos,2018,6,16.23
Los Ríos,2018,7,17.74
Los Ríos,2018,8,16.43
Los Ríos,2018,9,16.9
Los Ríos,2018,10,15.57
Los Ríos,2018,11,12.49
Los Ríos,2018,12,12.36
Los Ríos,2018,13,12.96
Los Ríos,2018,14,11.67
Los Ríos,2018,15,10.81
Los Ríos,2018,16,12.03
Los Ríos,2018,17,9.26
Los Ríos,2018,18,10.73
Los Ríos,2018,19,11.86
Los Ríos,2018,20,9.29
Los Ríos,2018,21,8.73
Los Ríos,2018,22,6.74
Los Ríos,2018,23,6.21
Los Ríos,2018,24,6.27
Los Ríos,2018,25,7.43
Los Ríos,2018,26,8.06
Los Ríos,2018,27,7.91
Los Ríos,2018,28,8.61
Los Ríos,2018,29,5.01
Los Ríos,2018,30,4.69
Los Ríos,2018,31,6.67
Los Ríos,2018,32,8.53
Los Ríos,2018,33,7.0
Los Ríos,2018,34,7.31
Los Ríos,2018,35,8.47
Los Ríos,2018,36,8.39
Los Ríos,2018,37,9.04
Los Ríos,2018,38,10.14
Los Ríos,2018,39,8.79
Los Ríos,2018,40,9.11
Los Ríos,2018,41,8.66
Los Ríos,2018,42,10.31
Los Ríos,2018,43,11.54
Los Ríos,2018,44,10.97
Los Ríos,2018,45,12.16
Los Ríos,2018,46,11.44
Los Ríos,2018,47,12.77
Los Ríos,2018,48,13.83
Los Ríos,2018,49,16.87
Los Ríos,2018,50,12.84
Los Ríos,2018,51,15.0
Los Ríos,2018,52,14.93
Los Ríos,2019,1,14.44
Los Ríos,2019,2,13.04
Los Ríos,2019,3,15.73
Los Ríos,2019,4,15.3
Los Ríos,2019,5,18.24
Los Ríos,2019,6,17.09
Los Ríos,2019,7,18.26
Los Ríos,2019,8,14.36
Los Ríos,2019,9,14.3
Los Ríos,2019,10,14.96
Los Ríos,2019,11,15.09
Los Ríos,2019,12,12.7
Los Ríos,2019,13,14.24
Los Ríos,2019,14,12.5
Los Ríos,2019,15,11.87
Los Ríos,2019,16,10.61
Los Ríos,2019,17,11.26
Los Ríos,2019,18,11.84
Los Ríos,2019,19,10.73
Los Ríos,2019,20,9.6
Los Ríos,2019,21,7.51
Los Ríos,2019,22,10.14
Los Ríos,2019,23,10.84
Los Ríos,2019,24,6.31
Los Ríos,2019,25,9.06
Los Ríos,2019,26,6.83
Los Ríos,2019,27,7.29
Los Ríos,2019,28,9.49
Los Ríos,2019,29,8.11
Los Ríos,2019,30,5.94
Los Ríos,2019,31,7.74
Los Ríos,2019,32,6.6
Los Ríos,2019,33,8.06
Los Ríos,2019,34,8.79
Los Ríos,2019,35,8.14
Los Ríos,2019,36,7.37
Los Ríos,2019,37,8.1
Los Ríos,2019,38,7.64
Los Ríos,2019,39,12.1
Los Ríos,2019,40,8.07
Los Ríos,2019,41,10.09
Los Ríos,2019,42,11.21
Los Ríos,2019,43,10.36
Los Ríos,2019,44,10.14
Los Ríos,2019,45,12.66
Los Ríos,2019,46,13.51
Los Ríos,2019,47,13.83
Los Ríos,2019,48,12.16
Los Ríos,2019,49,14.97
Los Ríos,2019,50,13.83
Los Ríos,2019,51,14.66
Los Ríos,2019,52,15.06
Los Ríos,2020,1,17.94
Los Ríos,2020,2,14.74
Los Ríos,2020,3,16.41
Los Ríos,2020,4,19.2
Los Ríos,2020,5,16.63
Los Ríos,2020,6,15.61
Los Ríos,2020,7,16.3
Los Ríos,2020,8,16.76
Los Ríos,2020,9,17.16
Los Ríos,2020,10,17.03
Los Ríos,2020,11,15.34
Los Ríos,2020,12,15.01
Los Ríos,2020,13,15.16
Los Ríos,2020,14,12.96
Los Ríos,2020,15,11.71
Los Ríos,2020,16,12.73
Los Ríos,2020,17,11.99
Los Ríos,2020,18,11.84
Los Ríos,2020,19,11.8
Los Ríos,2020,20,11.26
Los Ríos,2020,21,9.8
Los Ríos,2020,22,8.01
Los Ríos,2020,23,7.8
Los Ríos,2020,24,8.57
Los Ríos,2020,25,9.19
Los Ríos,2020,26,7.19
Los Ríos,2020,27,7.69
Los Ríos,2020,28,6.54
Los Ríos,2020,29,7.9
Los Ríos,2020,30,7.33
Los Ríos,2020,31,6.94
Los Ríos,2020,32,7.49
Los Ríos,2020,33,6.87
Los Ríos,2020,34,6.57
Los Ríos,2020,35,7.07
Los Ríos,2020,36,7.9
Los Ríos,2020,37,8.71
Los Ríos,2020,38,8.81
Los Ríos,2020,39,9.63
Los Ríos,2020,40,7.8
Los Ríos,2020,41,9.84
Los Ríos,2020,42,11.39
Los Ríos,2020,43,10.04
Los Ríos,2020,44,11.64
Los Ríos,2020,45,12.37
Los Ríos,2020,46,13.1
Los Ríos,2020,47,13.5
Los Ríos,2020,48,12.06
Los Ríos,2020,49,14.19
Los Ríos,2020,50,12.86
Los Ríos,2020,51,13.64
Los Ríos,2020,52,16.41
Los Ríos,2020,53,16.3
Los Ríos,2021,1,15.69
Los Ríos,2021,2,14.44
Los Ríos,2021,3,21.23
Los Ríos,2021,4,15.49
Los Ríos,2021,5,19.83
Los Ríos,2021,6,19.73
Los Ríos,2021,7,14.04
Los Ríos,2021,8,16.71
Los Ríos,2021,9,19.21
Los Ríos,2021,10,15.33
Los Ríos,2021,11,14.51
Los Ríos,2021,12,13.91
Los Ríos,2021,13,14.86
Los Ríos,2021,14,12.73
Los Ríos,2021,15,13.69
Los Ríos,2021,16,11.64
Los Ríos,2021,17,12.57
Los Ríos,2021,18,9.16
Los Ríos,2021,19,9.19
Los Ríos,2021,20,9.53
Los Ríos,2021,21,10.94
Los Ríos,2021,22,10.26
Los Ríos,2021,23,10.13
Los Ríos,2021,24,5.3
Los Ríos,2021,25,7.39
Los Ríos,2021,26,6.53
Los Ríos,2021,27,8.27
Los Ríos,2021,28,6.24
Los Ríos,2021,29,8.04
Los Ríos,2021,30,5.81
Los Ríos,2021,31,8.13
Los Ríos,2021,32,6.57
Los Ríos,2021,33,8.56
Los Ríos,2021,34,7.66
Los Ríos,2021,35,9.33
Los Ríos,2021,36,8.61
Los Ríos,2021,37,8.23
Los Ríos,2021,38,9.61
Los Ríos,2021,39,8.3
Los Ríos,2021,40,9.87
Los Ríos,2021,41,9.87
Los Ríos,2021,42,11.79
Los Ríos,2021,43,12.7
Los Ríos,2021,44,11.96
Los Ríos,2021,45,12.46
Los Ríos,2021,46,13.3
Los Ríos,2021,47,14.13
Los Ríos,2021,48,14.61
Los Ríos,2021,49,16.03
Los Ríos,2021,50,15.39
Los Ríos,2021,51,18.51
Los Ríos,2021,52,15.71
Los Ríos,2022,1,16.69
Los Ríos,2022,2,16.0
Los Ríos,2022,3,13.73
Los Ríos,2022,4,16.61
Los Ríos,2022,5,17.39
Los Ríos,2022,6,17.27
Los Ríos,2022,7,15.96
Los Ríos,2022,8,15.9
Los Ríos,2022,9,14.26
Los Ríos,2022,10,14.3
Los Ríos,2022,11,13.51
Los Ríos,2022,12,12.07
Los Ríos,2022,13,10.71
Los Ríos,2022,14,11.56
Los Ríos,2022,15,10.79
Los Ríos,2022,16,11.04
Los Ríos,2022,17,8.19
Los Ríos,2022,18,10.84
Los Ríos,2022,19,8.69
Los Ríos,2022,20,9.51
Los Ríos,2022,21,5.23
Los Ríos,2022,22,5.2
Los Ríos,2022,23,7.31
Los Ríos,2022,24,7.14
Los Ríos,2022,25,5.43
Los Ríos,2022,26,7.44
Los Ríos,2022,27,7.07
Los Ríos,2022,28,5.16
Los Ríos,2022,29,7.34
Los Ríos,2022,30,7.47
Los Ríos,2022,31,5.74
Los Ríos,2022,32,7.3
Los Ríos,2022,33,7.69
Los Ríos,2022,34,6.93
Los Ríos,2022,35,7.96
Los Ríos,2022,36,7.67
Los Ríos,2022,37,8.2
Los Ríos,2022,38,7.73
Los Ríos,2022,39,10.73
Los Ríos,2022,40,9.64
Los Ríos,2022,41,9.93
Los Ríos,2022,42,11.54
Los Ríos,2022,43,10.93
Los Ríos,2022,44,12.86
Los Ríos,2022,45,13.5
Los Ríos,2022,46,13.46
Los Ríos,2022,47,16.0
Los Ríos,2022,48,14.5
Los Ríos,2022,49,15.36
Los Ríos,2022,50,15.6
Los Ríos,2022,51,15.81
Los Ríos,2022,52,16.04
Los Ríos,2023,1,16.06
Los Ríos,2023,2,15.1
Los Ríos,2023,3,17.09
Los Ríos,2023,4,16.4
Los Ríos,2023,5,19.97
Los Ríos,2023,6,18.2
Los Ríos,2023,7,15.11
Los Ríos,2023,8,16.09
Los Ríos,2023,9,16.73
Los Ríos,2023,10,15.11
Los Ríos,2023,11,12.94
Los Ríos,2023,12,12.8
Los Ríos,2023,13,11.5
Los Ríos,2023,14,12.44
Los Ríos,2023,15,13.11
Los Ríos,2023,16,11.59
Los Ríos,2023,17,11.5
Los Ríos,2023,18,9.51
Los Ríos,2023,19,11.24
Los Ríos,2023,20,9.61
Los Ríos,2023,21,7.54
Los Ríos,2023,22,9.1
Los Ríos,2023,23,7.97
Los Ríos,2023,24,5.56
Los Ríos,2023,25,9.77
Los Ríos,2023,26,8.83
Los Ríos,2023,27,7.69
Los Ríos,2023,28,5.07
Los Ríos,2023,29,7.04
Los Ríos,2023,30,9.17
Los Ríos,2023,31,7.16
Los Ríos,2023,32,7.81
Los Ríos,2023,33,9.16
Los Ríos,2023,34,6.23
Los Ríos,2023,35,7.34
Los Ríos,2023,36,8.89
Los Ríos,2023,37,8.71
Los Ríos,2023,38,7.76
Los Ríos,2023,39,8.93
Los Ríos,2023,40,9.0
Los Ríos,2023,41,9.64
Los Ríos,2023,42,11.96
Los Ríos,2023,43,10.5
Los Ríos,2023,44,9.96
Los Ríos,2023,45,10.49
Los Ríos,2023,46,9.17
Los Ríos,2023,47,12.8
Los Ríos,2023,48,11.56
Los Ríos,2023,49,13.93
Los Ríos,2023,50,12.49
Los Ríos,2023,51,14.94
Los Ríos,2023,52,17.6
Los Ríos,2024,1,17.33
Los Ríos,2024,2,15.41
Los Ríos,2024,3,17.4
Los Ríos,2024,4,19.77
Los Ríos,2024,5,18.46
Los Ríos,2024,6,16.76
Los Ríos,2024,7,17.03
Los Ríos,2024,8,16.73
Los Ríos,2024,9,15.53
Los Ríos,2024,10,14.6
Los Ríos,2024,11,12.99
Los Ríos,2024,12,13.11
Los Ríos,2024,13,13.94
Los Ríos,2024,14,12.09
Los Ríos,2024,15,12.06
Los Ríos,2024,16,11.4
Los Ríos,2024,17,9.67
Los Ríos,2024,18,7.04
Los Ríos,2024,19,7.6
Los Ríos,2024,20,5.67
Los Ríos,2024,21,6.41
Los Ríos,2024,22,7.53
Los Ríos,2024,23,10.64
Los Ríos,2024,24,10.19
Los Ríos,2024,25,7.26
Los Ríos,2024,26,6.53
Los Ríos,2024,27,5.2
Los Ríos,2024,28,5.43
Los Ríos,2024,29,5.86
Los Ríos,2024,30,6.47
Los Ríos,2024,31,7.83
Los Ríos,2024,32,6.44
Los Ríos,2024,33,6.91
Los Ríos,2024,34,5.57
Los Ríos,2024,35,7.99
Los Ríos,2024,36,7.74
Los Ríos,2024,37,7.27
Los Ríos,2024,38,8.8
Los Ríos,2024,39,7.83
Los Ríos,2024,40,9.1
Los Ríos,2024,41,10.87
Los Ríos,2024,42,11.59
Los Ríos,2024,43,12.16
Los Ríos,2024,44,12.4
Los Ríos,2024,45,11.69
Los Ríos,2024,46,12.33
Los Ríos,2024,47,13.47
Los Ríos,2024,48,12.2
Los Ríos,2024,49,12.49
Los Ríos,2024,50,14.27
Los Ríos,2024,51,14.77
Los Ríos,2024,52,18.47
Los Ríos,2025,1,17.26
Los Ríos,2025,2,17.64
Los Ríos,2025,3,16.11
Los Ríos,2025,4,16.43
Los Ríos,2025,5,16.67
Los Ríos,2025,6,16.84
Los Ríos,2025,7,15.53
Los Ríos,2025,8,16.03
Los Ríos,2025,9,15.56
Los Ríos,2025,10,14.56
Los Ríos,2025,11,14.29
Los Ríos,2025,12,14.51
Los Ríos,2025,13,13.86
Los Ríos,2025,14,12.03
Los Ríos,2025,15,11.94
Los Ríos,2025,16,10.66
Los Ríos,2025,17,11.69
Los Ríos,2025,18,9.9
Los Ríos,2025,19,10.96
Los Ríos,2025,20,10.46
Los Ríos,2025,21,7.94
Los Ríos,2025,22,6.53
Los Ríos,2025,23,7.84
Los Ríos,2025,24,7.09
Los Ríos,2025,25,7.59
Los Ríos,2025,26,4.61
Los Ríos,2025,27,4.73
Los Ríos,2025,28,7.34
Los Ríos,2025,29,7.29
Los Ríos,2025,30,5.61
Los Ríos,2025,31,9.56
Los Ríos,2025,32,8.07
Los Ríos,2025,33,9.93
Los Ríos,2025,34,8.04
Los Ríos,2025,35,10.23
Los Ríos,2025,36,8.46
Los Ríos,2025,37,9.54
Los Ríos,2025,38,10.11
Los Ríos,2025,39,10.26
Los Ríos,2025,40,9.71
Los Ríos,2025,41,10.7
Los Ríos,2025,42,11.1
Los Ríos,2025,43,10.67
Los Ríos,2025,44,12.27
Los Ríos,2025,45,13.27
Los Ríos,2025,46,13.17
Los Ríos,2025,47,14.66
Los Ríos,2025,48,16.34
Los Ríos,2025,49,16.43
Los Ríos,2025,50,16.09
Los Ríos,2025,51,15.17
Los Ríos,2025,52,15.06
Los Ríos,2026,1,18.87
Los Ríos,2026,2,18.73
Los Ríos,2026,3,16.04
Los Ríos,2026,4,17.17
Los Ríos,2026,5,19.76
Los Ríos,2026,6,15.66
Los Ríos,2026,7,14.59
Los Ríos,2026,8,16.89
Los Ríos,2026,9,15.24
Los Ríos,2026,10,13.87
Los Ríos,2026,11,14.3
Los Ríos,2026,12,11.43
Los Ríos,2026,13,11.2
Los Ríos,2026,14,12.99
Los Ríos,2026,15,12.36
Los Ríos,2026,16,11.23
Los Ríos,2026,17,9.34
Los Ríos,2026,18,8.81
Los Ríos,2026,19,9.46
Los Ríos,2026,20,8.74
Los Ríos,2026,21,8.94
Los Ríos,2026,22,10.6
Los Ríos,2026,23,9.9
Los Ríos,2026,24,7.57
Los Ríos,2026,25,5.43
Magallanes,2014,1,7.16
Magallanes,2014,2,9.14
Magallanes,2014,3,8.84
Magallanes,2014,4,7.67
Magallanes,2014,5,6.93
Magallanes,2014,6,7.97
Magallanes,2014,7,10.43
Magallanes,2014,8,9.1
Magallanes,2014,9,11.0
Magallanes,2014,10,8.34
Magallanes,2014,11,5.81
Magallanes,2014,12,6.79
Magallanes,2014,13,7.8
Magallanes,2014,14,7.84
Magallanes,2014,15,7.36
Magallanes,2014,16,5.39
Magallanes,2014,17,6.71
Magallanes,2014,18,5.09
Magallanes,2014,19,5.2
Magallanes,2014,20,2.9
Magallanes,2014,21,4.03
Magallanes,2014,22,4.64
Magallanes,2014,23,0.33
Magallanes,2014,24,1.16
Magallanes,2014,25,3.14
Magallanes,2014,26,4.5
Magallanes,2014,27,3.23
Magallanes,2014,28,2.7
Magallanes,2014,29,2.37
Magallanes,2014,30,-0.03
Magallanes,2014,31,1.31
Magallanes,2014,32,3.16
Magallanes,2014,33,3.33
Magallanes,2014,34,2.06
Magallanes,2014,35,4.99
Magallanes,2014,36,5.67
Magallanes,2014,37,4.14
Magallanes,2014,38,3.71
Magallanes,2014,39,3.4
Magallanes,2014,40,5.3
Magallanes,2014,41,4.31
Magallanes,2014,42,5.56
Magallanes,2014,43,7.0
Magallanes,2014,44,4.5
Magallanes,2014,45,6.26
Magallanes,2014,46,6.1
Magallanes,2014,47,6.7
Magallanes,2014,48,7.5
Magallanes,2014,49,8.81
Magallanes,2014,50,7.99
Magallanes,2014,51,7.21
Magallanes,2014,52,7.91
Magallanes,2015,1,9.7
Magallanes,2015,2,7.37
Magallanes,2015,3,7.79
Magallanes,2015,4,11.71
Magallanes,2015,5,10.96
Magallanes,2015,6,10.51
Magallanes,2015,7,8.99
Magallanes,2015,8,8.46
Magallanes,2015,9,9.6
Magallanes,2015,10,9.31
Magallanes,2015,11,8.91
Magallanes,2015,12,7.43
Magallanes,2015,13,9.97
Magallanes,2015,14,5.31
Magallanes,2015,15,8.53
Magallanes,2015,16,5.7
Magallanes,2015,17,6.11
Magallanes,2015,18,5.64
Magallanes,2015,19,4.51
Magallanes,2015,20,5.27
Magallanes,2015,21,4.01
Magallanes,2015,22,3.5
Magallanes,2015,23,2.54
Magallanes,2015,24,1.99
Magallanes,2015,25,1.69
Magallanes,2015,26,3.56
Magallanes,2015,27,1.86
Magallanes,2015,28,-0.11
Magallanes,2015,29,1.1
Magallanes,2015,30,2.76
Magallanes,2015,31,1.07
Magallanes,2015,32,1.97
Magallanes,2015,33,3.1
Magallanes,2015,34,0.09
Magallanes,2015,35,3.7
Magallanes,2015,36,4.59
Magallanes,2015,37,1.77
Magallanes,2015,38,1.24
Magallanes,2015,39,4.01
Magallanes,2015,40,5.93
Magallanes,2015,41,5.5
Magallanes,2015,42,5.33
Magallanes,2015,43,5.01
Magallanes,2015,44,6.54
Magallanes,2015,45,7.51
Magallanes,2015,46,6.56
Magallanes,2015,47,5.57
Magallanes,2015,48,7.96
Magallanes,2015,49,9.74
Magallanes,2015,50,5.7
Magallanes,2015,51,8.57
Magallanes,2015,52,7.16
Magallanes,2015,53,10.91
Magallanes,2016,1,8.93
Magallanes,2016,2,9.14
Magallanes,2016,3,10.89
Magallanes,2016,4,11.7
Magallanes,2016,5,12.04
Magallanes,2016,6,9.0
Magallanes,2016,7,9.07
Magallanes,2016,8,8.36
Magallanes,2016,9,11.16
Magallanes,2016,10,8.76
Magallanes,2016,11,9.17
Magallanes,2016,12,10.06
Magallanes,2016,13,8.3
Magallanes,2016,14,7.03
Magallanes,2016,15,5.61
Magallanes,2016,16,4.39
Magallanes,2016,17,4.34
Magallanes,2016,18,4.66
Magallanes,2016,19,4.04
Magallanes,2016,20,5.47
Magallanes,2016,21,2.69
Magallanes,2016,22,3.2
Magallanes,2016,23,4.66
Magallanes,2016,24,5.79
Magallanes,2016,25,6.34
Magallanes,2016,26,4.07
Magallanes,2016,27,3.64
Magallanes,2016,28,1.21
Magallanes,2016,29,2.77
Magallanes,2016,30,2.16
Magallanes,2016,31,2.94
Magallanes,2016,32,1.97
Magallanes,2016,33,-0.07
Magallanes,2016,34,3.8
Magallanes,2016,35,4.71
Magallanes,2016,36,5.23
Magallanes,2016,37,5.29
Magallanes,2016,38,6.64
Magallanes,2016,39,6.53
Magallanes,2016,40,6.81
Magallanes,2016,41,4.66
Magallanes,2016,42,7.56
Magallanes,2016,43,8.74
Magallanes,2016,44,6.11
Magallanes,2016,45,6.53
Magallanes,2016,46,6.86
Magallanes,2016,47,11.1
Magallanes,2016,48,9.7
Magallanes,2016,49,8.64
Magallanes,2016,50,8.7
Magallanes,2016,51,8.17
Magallanes,2016,52,9.9
Magallanes,2017,1,8.61
Magallanes,2017,2,9.03
Magallanes,2017,3,9.9
Magallanes,2017,4,11.03
Magallanes,2017,5,9.4
Magallanes,2017,6,11.66
Magallanes,2017,7,10.31
Magallanes,2017,8,10.26
Magallanes,2017,9,9.27
Magallanes,2017,10,8.37
Magallanes,2017,11,9.51
Magallanes,2017,12,9.91
Magallanes,2017,13,9.01
Magallanes,2017,14,6.43
Magallanes,2017,15,7.96
Magallanes,2017,16,6.6
Magallanes,2017,17,6.21
Magallanes,2017,18,4.94
Magallanes,2017,19,6.14
Magallanes,2017,20,5.37
Magallanes,2017,21,4.1
Magallanes,2017,22,2.81
Magallanes,2017,23,4.16
Magallanes,2017,24,0.16
Magallanes,2017,25,-0.09
Magallanes,2017,26,3.5
Magallanes,2017,27,4.14
Magallanes,2017,28,2.5
Magallanes,2017,29,4.3
Magallanes,2017,30,3.71
Magallanes,2017,31,3.66
Magallanes,2017,32,4.54
Magallanes,2017,33,2.21
Magallanes,2017,34,3.16
Magallanes,2017,35,4.59
Magallanes,2017,36,3.97
Magallanes,2017,37,4.16
Magallanes,2017,38,5.06
Magallanes,2017,39,5.47
Magallanes,2017,40,5.57
Magallanes,2017,41,6.01
Magallanes,2017,42,5.63
Magallanes,2017,43,6.2
Magallanes,2017,44,7.36
Magallanes,2017,45,8.99
Magallanes,2017,46,6.46
Magallanes,2017,47,7.39
Magallanes,2017,48,9.41
Magallanes,2017,49,8.5
Magallanes,2017,50,7.69
Magallanes,2017,51,8.27
Magallanes,2017,52,8.26
Magallanes,2018,1,9.31
Magallanes,2018,2,12.29
Magallanes,2018,3,10.49
Magallanes,2018,4,10.37
Magallanes,2018,5,12.0
Magallanes,2018,6,8.49
Magallanes,2018,7,10.2
Magallanes,2018,8,11.37
Magallanes,2018,9,9.81
Magallanes,2018,10,8.7
Magallanes,2018,11,6.96
Magallanes,2018,12,7.27
Magallanes,2018,13,7.51
Magallanes,2018,14,5.17
Magallanes,2018,15,7.17
Magallanes,2018,16,5.36
Magallanes,2018,17,4.16
Magallanes,2018,18,5.3
Magallanes,2018,19,6.0
Magallanes,2018,20,2.5
Magallanes,2018,21,4.37
Magallanes,2018,22,3.44
Magallanes,2018,23,2.54
Magallanes,2018,24,2.54
Magallanes,2018,25,1.39
Magallanes,2018,26,0.9
Magallanes,2018,27,0.91
Magallanes,2018,28,2.14
Magallanes,2018,29,-0.26
Magallanes,2018,30,3.51
Magallanes,2018,31,2.64
Magallanes,2018,32,3.01
Magallanes,2018,33,4.47
Magallanes,2018,34,4.97
Magallanes,2018,35,2.94
Magallanes,2018,36,4.41
Magallanes,2018,37,4.44
Magallanes,2018,38,2.33
Magallanes,2018,39,3.4
Magallanes,2018,40,4.74
Magallanes,2018,41,4.87
Magallanes,2018,42,5.37
Magallanes,2018,43,6.83
Magallanes,2018,44,7.74
Magallanes,2018,45,6.33
Magallanes,2018,46,7.89
Magallanes,2018,47,7.44
Magallanes,2018,48,9.69
Magallanes,2018,49,9.49
Magallanes,2018,50,9.41
Magallanes,2018,51,10.47
Magallanes,2018,52,8.97
Magallanes,2019,1,8.0
Magallanes,2019,2,8.49
Magallanes,2019,3,10.46
Magallanes,2019,4,9.29
Magallanes,2019,5,10.06
Magallanes,2019,6,10.99
Magallanes,2019,7,10.36
Magallanes,2019,8,6.49
Magallanes,2019,9,9.91
Magallanes,2019,10,8.3
Magallanes,2019,11,9.73
Magallanes,2019,12,9.61
Magallanes,2019,13,9.61
Magallanes,2019,14,7.31
Magallanes,2019,15,6.14
Magallanes,2019,16,6.61
Magallanes,2019,17,7.1
Magallanes,2019,18,3.71
Magallanes,2019,19,6.41
Magallanes,2019,20,6.13
Magallanes,2019,21,6.19
Magallanes,2019,22,3.27
Magallanes,2019,23,4.3
Magallanes,2019,24,2.54
Magallanes,2019,25,4.4
Magallanes,2019,26,0.7
Magallanes,2019,27,2.84
Magallanes,2019,28,4.24
Magallanes,2019,29,2.19
Magallanes,2019,30,3.83
Magallanes,2019,31,3.54
Magallanes,2019,32,1.84
Magallanes,2019,33,1.41
Magallanes,2019,34,3.9
Magallanes,2019,35,3.37
Magallanes,2019,36,3.09
Magallanes,2019,37,3.67
Magallanes,2019,38,4.43
Magallanes,2019,39,7.24
Magallanes,2019,40,4.6
Magallanes,2019,41,3.3
Magallanes,2019,42,7.21
Magallanes,2019,43,7.94
Magallanes,2019,44,6.5
Magallanes,2019,45,4.77
Magallanes,2019,46,9.56
Magallanes,2019,47,8.76
Magallanes,2019,48,7.64
Magallanes,2019,49,9.73
Magallanes,2019,50,9.27
Magallanes,2019,51,10.16
Magallanes,2019,52,9.7
Magallanes,2020,1,11.23
Magallanes,2020,2,10.39
Magallanes,2020,3,10.24
Magallanes,2020,4,10.03
Magallanes,2020,5,9.94
Magallanes,2020,6,11.34
Magallanes,2020,7,10.3
Magallanes,2020,8,10.61
Magallanes,2020,9,11.1
Magallanes,2020,10,11.34
Magallanes,2020,11,10.09
Magallanes,2020,12,8.57
Magallanes,2020,13,8.6
Magallanes,2020,14,8.33
Magallanes,2020,15,9.87
Magallanes,2020,16,8.56
Magallanes,2020,17,5.93
Magallanes,2020,18,5.64
Magallanes,2020,19,5.93
Magallanes,2020,20,4.79
Magallanes,2020,21,5.59
Magallanes,2020,22,5.44
Magallanes,2020,23,5.06
Magallanes,2020,24,1.44
Magallanes,2020,25,2.51
Magallanes,2020,26,1.76
Magallanes,2020,27,-0.16
Magallanes,2020,28,0.09
Magallanes,2020,29,0.53
Magallanes,2020,30,0.29
Magallanes,2020,31,2.93
Magallanes,2020,32,3.63
Magallanes,2020,33,0.71
Magallanes,2020,34,3.2
Magallanes,2020,35,1.37
Magallanes,2020,36,3.77
Magallanes,2020,37,4.83
Magallanes,2020,38,3.76
Magallanes,2020,39,6.03
Magallanes,2020,40,2.57
Magallanes,2020,41,6.06
Magallanes,2020,42,6.17
Magallanes,2020,43,6.29
Magallanes,2020,44,8.23
Magallanes,2020,45,9.16
Magallanes,2020,46,8.29
Magallanes,2020,47,10.41
Magallanes,2020,48,6.96
Magallanes,2020,49,8.56
Magallanes,2020,50,9.91
Magallanes,2020,51,8.3
Magallanes,2020,52,9.76
Magallanes,2020,53,10.67
Magallanes,2021,1,9.86
Magallanes,2021,2,10.34
Magallanes,2021,3,11.14
Magallanes,2021,4,7.89
Magallanes,2021,5,11.76
Magallanes,2021,6,12.99
Magallanes,2021,7,10.47
Magallanes,2021,8,11.36
Magallanes,2021,9,10.19
Magallanes,2021,10,9.41
Magallanes,2021,11,8.56
Magallanes,2021,12,9.03
Magallanes,2021,13,7.4
Magallanes,2021,14,8.04
Magallanes,2021,15,8.1
Magallanes,2021,16,7.59
Magallanes,2021,17,5.67
Magallanes,2021,18,6.14
Magallanes,2021,19,7.24
Magallanes,2021,20,6.09
Magallanes,2021,21,1.33
Magallanes,2021,22,1.23
Magallanes,2021,23,4.14
Magallanes,2021,24,3.39
Magallanes,2021,25,3.61
Magallanes,2021,26,4.33
Magallanes,2021,27,3.09
Magallanes,2021,28,2.43
Magallanes,2021,29,3.1
Magallanes,2021,30,5.17
Magallanes,2021,31,4.29
Magallanes,2021,32,5.39
Magallanes,2021,33,2.8
Magallanes,2021,34,2.61
Magallanes,2021,35,4.87
Magallanes,2021,36,6.37
Magallanes,2021,37,3.51
Magallanes,2021,38,6.49
Magallanes,2021,39,5.17
Magallanes,2021,40,5.93
Magallanes,2021,41,6.43
Magallanes,2021,42,6.59
Magallanes,2021,43,7.29
Magallanes,2021,44,8.7
Magallanes,2021,45,9.14
Magallanes,2021,46,6.51
Magallanes,2021,47,7.5
Magallanes,2021,48,9.03
Magallanes,2021,49,9.97
Magallanes,2021,50,10.04
Magallanes,2021,51,11.93
Magallanes,2021,52,9.06
Magallanes,2022,1,9.44
Magallanes,2022,2,8.49
Magallanes,2022,3,11.76
Magallanes,2022,4,10.84
Magallanes,2022,5,9.19
Magallanes,2022,6,10.46
Magallanes,2022,7,8.71
Magallanes,2022,8,11.44
Magallanes,2022,9,7.93
Magallanes,2022,10,9.17
Magallanes,2022,11,7.8
Magallanes,2022,12,8.91
Magallanes,2022,13,6.9
Magallanes,2022,14,4.94
Magallanes,2022,15,8.37
Magallanes,2022,16,6.4
Magallanes,2022,17,3.94
Magallanes,2022,18,5.97
Magallanes,2022,19,6.31
Magallanes,2022,20,4.76
Magallanes,2022,21,3.81
Magallanes,2022,22,4.01
Magallanes,2022,23,4.6
Magallanes,2022,24,3.34
Magallanes,2022,25,3.57
Magallanes,2022,26,1.97
Magallanes,2022,27,-0.43
