region,anio,semana,codigo_region,temp_promedio_semanal
Atacama,2022,8,3,20.03
Atacama,2022,9,3,21.04
Atacama,2022,10,3,20.36
Atacama,2022,11,3,21.03
Atacama,2022,12,3,18.11
Atacama,2022,13,3,17.11
Atacama,2022,14,3,20.06
Atacama,2022,15,3,15.24
Atacama,2022,16,3,16.69
Atacama,2022,17,3,16.89
Atacama,2022,18,3,15.66
Atacama,2022,19,3,16.04
Atacama,2022,20,3,15.83
Atacama,2022,21,3,15.49
Atacama,2022,22,3,14.13
Atacama,2022,23,3,14.73
Atacama,2022,24,3,12.36
Atacama,2022,25,3,12.89
Atacama,2022,26,3,14.66
Atacama,2022,27,3,13.93
Atacama,2022,28,3,11.69
Atacama,2022,29,3,13.79
Atacama,2022,30,3,13.33
Atacama,2022,31,3,13.03
Atacama,2022,32,3,14.84
Atacama,2022,33,3,15.64
Atacama,2022,34,3,14.89
Atacama,2022,35,3,14.99
Atacama,2022,36,3,13.64
Atacama,2022,37,3,14.06
Atacama,2022,38,3,14.66
Atacama,2022,39,3,14.96
Atacama,2022,40,3,16.21
Atacama,2022,41,3,15.59
Atacama,2022,42,3,16.09
Atacama,2022,43,3,15.76
Atacama,2022,44,3,17.04
Atacama,2022,45,3,17.21
Atacama,2022,46,3,18.99
Atacama,2022,47,3,19.34
Atacama,2022,48,3,18.64
Atacama,2022,49,3,19.86
Atacama,2022,50,3,21.59
Atacama,2022,51,3,21.04
Atacama,2022,52,3,20.19
Atacama,2023,1,3,20.9
Atacama,2023,2,3,19.87
Atacama,2023,3,3,19.8
Atacama,2023,4,3,21.1
Atacama,2023,5,3,21.93
Atacama,2023,6,3,22.56
Atacama,2023,7,3,22.1
Atacama,2023,8,3,21.71
Atacama,2023,9,3,20.79
Atacama,2023,10,3,22.07
Atacama,2023,11,3,21.26
Atacama,2023,12,3,22.31
Atacama,2023,13,3,20.8
Atacama,2023,14,3,20.46
Atacama,2023,15,3,18.34
Atacama,2023,16,3,17.39
Atacama,2023,17,3,17.11
Atacama,2023,18,3,15.16
Atacama,2023,19,3,19.13
Atacama,2023,20,3,16.34
Atacama,2023,21,3,17.74
Atacama,2023,22,3,18.17
Atacama,2023,23,3,16.09
Atacama,2023,24,3,15.8
Atacama,2023,25,3,19.51
Atacama,2023,26,3,18.6
Atacama,2023,27,3,15.56
Atacama,2023,28,3,15.93
Atacama,2023,29,3,18.19
Atacama,2023,30,3,16.34
Atacama,2023,31,3,15.97
Atacama,2023,32,3,17.09
Atacama,2023,33,3,18.2
Atacama,2023,34,3,19.97
Atacama,2023,35,3,16.74
Atacama,2023,36,3,20.69
Atacama,2023,37,3,19.17
Atacama,2023,38,3,18.5
Atacama,2023,39,3,15.99
Atacama,2023,40,3,15.99
Atacama,2023,41,3,17.77
Atacama,2023,42,3,17.89
Atacama,2023,43,3,16.79
Atacama,2023,44,3,18.39
Atacama,2023,45,3,18.91
Atacama,2023,46,3,17.41
Atacama,2023,47,3,17.69
Atacama,2023,48,3,18.1
Atacama,2023,49,3,18.27
Atacama,2023,50,3,19.66
Atacama,2023,51,3,18.8
Atacama,2023,52,3,19.89
Atacama,2024,1,3,19.71
Atacama,2024,2,3,20.13
Atacama,2024,3,3,20.79
Atacama,2024,4,3,21.81
Atacama,2024,5,3,21.49
Atacama,2024,6,3,23.57
Atacama,2024,7,3,20.63
Atacama,2024,8,3,21.04
Atacama,2024,9,3,20.26
Atacama,2024,10,3,20.63
Atacama,2024,11,3,19.56
Atacama,2024,12,3,20.23
Atacama,2024,13,3,20.67
Atacama,2024,14,3,18.94
Atacama,2024,15,3,16.21
Atacama,2024,16,3,17.81
Atacama,2024,17,3,17.16
Atacama,2024,18,3,16.34
Atacama,2024,19,3,14.49
Atacama,2024,20,3,14.34
Atacama,2024,21,3,16.14
Atacama,2024,22,3,18.4
Atacama,2024,23,3,16.33
Atacama,2024,24,3,15.2
Atacama,2024,25,3,14.93
Atacama,2024,26,3,16.01
Atacama,2024,27,3,15.73
Atacama,2024,28,3,11.3
Atacama,2024,29,3,14.09
Atacama,2024,30,3,16.59
Atacama,2024,31,3,14.6
Atacama,2024,32,3,15.27
Atacama,2024,33,3,15.83
Atacama,2024,34,3,14.86
Atacama,2024,35,3,14.81
Atacama,2024,36,3,16.66
Atacama,2024,37,3,16.84
Atacama,2024,38,3,18.47
Atacama,2024,39,3,17.8
Atacama,2024,40,3,18.71
Atacama,2024,41,3,17.26
Atacama,2024,42,3,17.91
Atacama,2024,43,3,17.43
Atacama,2024,44,3,17.0
Atacama,2024,45,3,18.96
Atacama,2024,46,3,18.81
Atacama,2024,47,3,18.1
Atacama,2024,48,3,19.03
Atacama,2024,49,3,18.26
Atacama,2024,50,3,18.09
Atacama,2024,51,3,18.99
Atacama,2024,52,3,19.19
Atacama,2025,1,3,20.47
Atacama,2025,2,3,20.03
Atacama,2025,3,3,21.34
Atacama,2025,4,3,20.71
Atacama,2025,5,3,20.36
Atacama,2025,6,3,21.87
Atacama,2025,7,3,21.44
Atacama,2025,8,3,20.31
Atacama,2025,9,3,21.21
Atacama,2025,10,3,20.23
Atacama,2025,11,3,19.8
Atacama,2025,12,3,19.14
Atacama,2025,13,3,18.73
Atacama,2025,14,3,18.91
Atacama,2025,15,3,17.54
Atacama,2025,16,3,17.41
Atacama,2025,17,3,18.36
Atacama,2025,18,3,15.87
Atacama,2025,19,3,17.03
Atacama,2025,20,3,14.81
Atacama,2025,21,3,16.73
Atacama,2025,22,3,15.49
Atacama,2025,23,3,14.96
Atacama,2025,24,3,14.31
Atacama,2025,25,3,13.2
Atacama,2025,26,3,13.6
Atacama,2025,27,3,16.81
Atacama,2025,28,3,12.03
Atacama,2025,29,3,13.83
Atacama,2025,30,3,13.61
Atacama,2025,31,3,16.26
Atacama,2025,32,3,15.96
Atacama,2025,33,3,15.23
Atacama,2025,34,3,13.26
Atacama,2025,35,3,13.64
Atacama,2025,36,3,13.87
Atacama,2025,37,3,17.74
Atacama,2025,38,3,16.43
Atacama,2025,39,3,18.59
Atacama,2025,40,3,16.56
Atacama,2025,41,3,16.89
Atacama,2025,42,3,16.77
Atacama,2025,43,3,17.19
Atacama,2025,44,3,18.07
Atacama,2025,45,3,17.29
Atacama,2025,46,3,17.7
Atacama,2025,47,3,18.59
Atacama,2025,48,3,18.04
Atacama,2025,49,3,19.7
Atacama,2025,50,3,19.43
Atacama,2025,51,3,20.66
Atacama,2025,52,3,20.7
Atacama,2026,1,3,20.33
Atacama,2026,2,3,20.83
Atacama,2026,3,3,21.71
Atacama,2026,4,3,21.56
Atacama,2026,5,3,21.79
Atacama,2026,6,3,22.74
Atacama,2026,7,3,22.49
Atacama,2026,8,3,22.93
Atacama,2026,9,3,22.87
Atacama,2026,10,3,21.27
Atacama,2026,11,3,21.3
Atacama,2026,12,3,20.27
Atacama,2026,13,3,19.39
Atacama,2026,14,3,19.29
Atacama,2026,15,3,17.24
Atacama,2026,16,3,18.27
Atacama,2026,17,3,18.33
Atacama,2026,18,3,16.89
Atacama,2026,19,3,17.06
Atacama,2026,20,3,15.66
Atacama,2026,21,3,13.24
Atacama,2026,22,3,17.03
Atacama,2026,23,3,16.17
Atacama,2026,24,3,14.57
Atacama,2026,25,3,15.27
Aysén,2014,1,14,8.66
Aysén,2014,2,14,11.3
Aysén,2014,3,14,14.2
Aysén,2014,4,14,8.79
Aysén,2014,5,14,9.83
Aysén,2014,6,14,8.94
Aysén,2014,7,14,15.01
Aysén,2014,8,14,12.49
Aysén,2014,9,14,14.04
Aysén,2014,10,14,9.99
Aysén,2014,11,14,8.26
Aysén,2014,12,14,8.81
Aysén,2014,13,14,8.09
Aysén,2014,14,14,9.59
Aysén,2014,15,14,7.64
Aysén,2014,16,14,4.07
Aysén,2014,17,14,7.27
Aysén,2014,18,14,4.36
Aysén,2014,19,14,4.59
Aysén,2014,20,14,2.69
Aysén,2014,21,14,2.01
Aysén,2014,22,14,4.41
Aysén,2014,23,14,0.44
Aysén,2014,24,14,1.4
Aysén,2014,25,14,2.36
Aysén,2014,26,14,3.37
Aysén,2014,27,14,1.34
Aysén,2014,28,14,0.5
Aysén,2014,29,14,3.26
Aysén,2014,30,14,-0.26
Aysén,2014,31,14,2.47
Aysén,2014,32,14,2.71
Aysén,2014,33,14,2.74
Aysén,2014,34,14,4.17
Aysén,2014,35,14,5.09
Aysén,2014,36,14,5.83
Aysén,2014,37,14,3.84
Aysén,2014,38,14,5.06
Aysén,2014,39,14,2.37
Aysén,2014,40,14,6.93
Aysén,2014,41,14,4.83
Aysén,2014,42,14,6.19
Aysén,2014,43,14,8.13
Aysén,2014,44,14,5.41
Aysén,2014,45,14,6.16
Aysén,2014,46,14,8.61
Aysén,2014,47,14,8.51
Aysén,2014,48,14,8.19
Aysén,2014,49,14,11.37
Aysén,2014,50,14,11.01
Aysén,2014,51,14,9.11
Aysén,2014,52,14,10.2
Aysén,2015,1,14,11.59
Aysén,2015,2,14,9.41
Aysén,2015,3,14,12.09
Aysén,2015,4,14,16.86
Aysén,2015,5,14,13.74
Aysén,2015,6,14,14.59
Aysén,2015,7,14,11.07
Aysén,2015,8,14,10.5
Aysén,2015,9,14,15.77
Aysén,2015,10,14,11.17
Aysén,2015,11,14,10.2
Aysén,2015,12,14,9.09
Aysén,2015,13,14,12.5
Aysén,2015,14,14,6.97
Aysén,2015,15,14,9.66
Aysén,2015,16,14,6.86
Aysén,2015,17,14,7.99
Aysén,2015,18,14,5.99
Aysén,2015,19,14,5.77
Aysén,2015,20,14,7.59
Aysén,2015,21,14,4.36
Aysén,2015,22,14,4.21
Aysén,2015,23,14,3.44
Aysén,2015,24,14,1.13
Aysén,2015,25,14,1.31
Aysén,2015,26,14,1.57
Aysén,2015,27,14,0.11
Aysén,2015,28,14,0.34
Aysén,2015,29,14,0.54
Aysén,2015,30,14,3.73
Aysén,2015,31,14,3.13
Aysén,2015,32,14,1.27
Aysén,2015,33,14,1.67
Aysén,2015,34,14,1.71
Aysén,2015,35,14,3.51
Aysén,2015,36,14,2.23
Aysén,2015,37,14,1.21
Aysén,2015,38,14,1.96
Aysén,2015,39,14,5.2
Aysén,2015,40,14,5.26
Aysén,2015,41,14,5.44
Aysén,2015,42,14,5.4
Aysén,2015,43,14,6.31
Aysén,2015,44,14,6.06
Aysén,2015,45,14,11.31
Aysén,2015,46,14,9.13
Aysén,2015,47,14,5.37
Aysén,2015,48,14,9.71
Aysén,2015,49,14,14.47
Aysén,2015,50,14,8.6
Aysén,2015,51,14,9.27
Aysén,2015,52,14,9.99
Aysén,2015,53,14,13.03
Aysén,2016,1,14,16.17
Aysén,2016,2,14,12.99
Aysén,2016,3,14,16.73
Aysén,2016,4,14,14.14
Aysén,2016,5,14,15.56
Aysén,2016,6,14,12.97
Aysén,2016,7,14,10.4
Aysén,2016,8,14,9.86
Aysén,2016,9,14,14.5
Aysén,2016,10,14,12.33
Aysén,2016,11,14,10.34
Aysén,2016,12,14,11.87
Aysén,2016,13,14,10.33
Aysén,2016,14,14,7.41
Aysén,2016,15,14,7.44
Aysén,2016,16,14,4.63
Aysén,2016,17,14,5.64
Aysén,2016,18,14,7.69
Aysén,2016,19,14,6.84
Aysén,2016,20,14,4.79
Aysén,2016,21,14,3.7
Aysén,2016,22,14,4.37
Aysén,2016,23,14,2.77
Aysén,2016,24,14,4.37
Aysén,2016,25,14,3.9
Aysén,2016,26,14,2.27
Aysén,2016,27,14,5.53
Aysén,2016,28,14,2.44
Aysén,2016,29,14,-0.4
Aysén,2016,30,14,-0.33
Aysén,2016,31,14,1.87
Aysén,2016,32,14,3.97
Aysén,2016,33,14,1.6
Aysén,2016,34,14,4.13
Aysén,2016,35,14,2.0
Aysén,2016,36,14,4.71
Aysén,2016,37,14,5.46
Aysén,2016,38,14,7.03
Aysén,2016,39,14,8.04
Aysén,2016,40,14,6.21
Aysén,2016,41,14,4.67
Aysén,2016,42,14,11.23
Aysén,2016,43,14,10.56
Aysén,2016,44,14,6.86
Aysén,2016,45,14,7.07
Aysén,2016,46,14,8.69
Aysén,2016,47,14,15.51
Aysén,2016,48,14,13.21
Aysén,2016,49,14,11.1
Aysén,2016,50,14,10.43
Aysén,2016,51,14,10.4
Aysén,2016,52,14,12.69
Aysén,2017,1,14,9.9
Aysén,2017,2,14,10.74
Aysén,2017,3,14,13.01
Aysén,2017,4,14,14.21
Aysén,2017,5,14,11.96
Aysén,2017,6,14,13.21
Aysén,2017,7,14,13.39
Aysén,2017,8,14,16.33
Aysén,2017,9,14,11.3
Aysén,2017,10,14,10.0
Aysén,2017,11,14,12.27
Aysén,2017,12,14,12.03
Aysén,2017,13,14,12.2
Aysén,2017,14,14,8.29
Aysén,2017,15,14,8.34
Aysén,2017,16,14,8.36
Aysén,2017,17,14,9.51
Aysén,2017,18,14,8.24
Aysén,2017,19,14,6.86
Aysén,2017,20,14,5.19
Aysén,2017,21,14,3.36
Aysén,2017,22,14,2.53
Aysén,2017,23,14,5.27
Aysén,2017,24,14,-0.39
Aysén,2017,25,14,-0.06
Aysén,2017,26,14,2.61
Aysén,2017,27,14,1.96
Aysén,2017,28,14,-0.53
Aysén,2017,29,14,3.97
Aysén,2017,30,14,2.5
Aysén,2017,31,14,3.49
Aysén,2017,32,14,3.01
Aysén,2017,33,14,3.01
Aysén,2017,34,14,2.49
Aysén,2017,35,14,2.87
Aysén,2017,36,14,2.91
Aysén,2017,37,14,5.04
Aysén,2017,38,14,5.61
Aysén,2017,39,14,5.84
Aysén,2017,40,14,5.3
Aysén,2017,41,14,6.9
Aysén,2017,42,14,6.1
Aysén,2017,43,14,7.03
Aysén,2017,44,14,9.83
Aysén,2017,45,14,10.34
Aysén,2017,46,14,8.21
Aysén,2017,47,14,9.03
Aysén,2017,48,14,13.06
Aysén,2017,49,14,13.67
Aysén,2017,50,14,11.97
Aysén,2017,51,14,9.63
Aysén,2017,52,14,11.57
Aysén,2018,1,14,11.3
Aysén,2018,2,14,14.61
Aysén,2018,3,14,14.26
Aysén,2018,4,14,12.43
Aysén,2018,5,14,14.53
Aysén,2018,6,14,11.44
Aysén,2018,7,14,15.33
Aysén,2018,8,14,13.33
Aysén,2018,9,14,12.7
Aysén,2018,10,14,11.64
Aysén,2018,11,14,8.37
Aysén,2018,12,14,7.8
Aysén,2018,13,14,9.76
Aysén,2018,14,14,8.07
Aysén,2018,15,14,6.87
Aysén,2018,16,14,8.46
Aysén,2018,17,14,5.67
Aysén,2018,18,14,5.57
Aysén,2018,19,14,6.97
Aysén,2018,20,14,5.03
Aysén,2018,21,14,6.73
Aysén,2018,22,14,0.57
Aysén,2018,23,14,1.39
Aysén,2018,24,14,-1.04
Aysén,2018,25,14,2.47
Aysén,2018,26,14,2.01
Aysén,2018,27,14,-2.7
Aysén,2018,28,14,3.11
Aysén,2018,29,14,-0.21
Aysén,2018,30,14,2.4
Aysén,2018,31,14,3.34
Aysén,2018,32,14,3.31
Aysén,2018,33,14,3.39
Aysén,2018,34,14,3.63
Aysén,2018,35,14,3.1
Aysén,2018,36,14,5.36
Aysén,2018,37,14,6.76
Aysén,2018,38,14,5.53
Aysén,2018,39,14,4.57
Aysén,2018,40,14,6.1
Aysén,2018,41,14,6.1
Aysén,2018,42,14,6.0
Aysén,2018,43,14,9.89
Aysén,2018,44,14,8.91
Aysén,2018,45,14,9.76
Aysén,2018,46,14,9.04
Aysén,2018,47,14,8.93
Aysén,2018,48,14,11.6
Aysén,2018,49,14,16.17
Aysén,2018,50,14,11.19
Aysén,2018,51,14,13.53
Aysén,2018,52,14,12.17
Aysén,2019,1,14,10.46
Aysén,2019,2,14,9.36
Aysén,2019,3,14,13.59
Aysén,2019,4,14,10.39
Aysén,2019,5,14,14.01
Aysén,2019,6,14,14.44
Aysén,2019,7,14,15.7
Aysén,2019,8,14,9.11
Aysén,2019,9,14,11.36
Aysén,2019,10,14,11.39
Aysén,2019,11,14,12.54
Aysén,2019,12,14,9.41
Aysén,2019,13,14,11.73
Aysén,2019,14,14,10.91
Aysén,2019,15,14,9.67
Aysén,2019,16,14,8.66
Aysén,2019,17,14,7.67
Aysén,2019,18,14,6.23
Aysén,2019,19,14,7.56
Aysén,2019,20,14,5.61
Aysén,2019,21,14,4.77
Aysén,2019,22,14,2.84
Aysén,2019,23,14,4.41
Aysén,2019,24,14,2.07
Aysén,2019,25,14,3.87
Aysén,2019,26,14,0.89
Aysén,2019,27,14,3.0
Aysén,2019,28,14,3.96
Aysén,2019,29,14,2.79
Aysén,2019,30,14,3.91
Aysén,2019,31,14,4.81
Aysén,2019,32,14,4.27
Aysén,2019,33,14,3.64
Aysén,2019,34,14,5.2
Aysén,2019,35,14,3.89
Aysén,2019,36,14,2.53
Aysén,2019,37,14,4.09
Aysén,2019,38,14,5.27
Aysén,2019,39,14,9.29
Aysén,2019,40,14,4.7
Aysén,2019,41,14,6.86
Aysén,2019,42,14,8.99
Aysén,2019,43,14,8.11
Aysén,2019,44,14,6.77
Aysén,2019,45,14,8.6
Aysén,2019,46,14,11.5
Aysén,2019,47,14,10.94
Aysén,2019,48,14,8.81
Aysén,2019,49,14,12.3
Aysén,2019,50,14,11.36
Aysén,2019,51,14,11.66
Aysén,2019,52,14,11.29
Aysén,2020,1,14,14.39
Aysén,2020,2,14,10.87
Aysén,2020,3,14,12.79
Aysén,2020,4,14,15.11
Aysén,2020,5,14,12.06
Aysén,2020,6,14,11.16
Aysén,2020,7,14,12.83
Aysén,2020,8,14,12.74
Aysén,2020,9,14,14.06
Aysén,2020,10,14,14.01
Aysén,2020,11,14,11.96
Aysén,2020,12,14,12.24
Aysén,2020,13,14,11.36
Aysén,2020,14,14,8.37
Aysén,2020,15,14,9.19
Aysén,2020,16,14,10.33
Aysén,2020,17,14,7.69
Aysén,2020,18,14,8.47
Aysén,2020,19,14,7.16
Aysén,2020,20,14,6.87
Aysén,2020,21,14,5.33
Aysén,2020,22,14,4.63
Aysén,2020,23,14,4.43
Aysén,2020,24,14,3.51
Aysén,2020,25,14,3.31
Aysén,2020,26,14,-0.16
Aysén,2020,27,14,2.46
Aysén,2020,28,14,0.96
Aysén,2020,29,14,2.0
Aysén,2020,30,14,0.33
Aysén,2020,31,14,2.7
Aysén,2020,32,14,2.73
Aysén,2020,33,14,3.44
Aysén,2020,34,14,3.41
Aysén,2020,35,14,2.91
Aysén,2020,36,14,5.04
Aysén,2020,37,14,4.73
Aysén,2020,38,14,4.69
Aysén,2020,39,14,6.46
Aysén,2020,40,14,4.27
Aysén,2020,41,14,6.57
Aysén,2020,42,14,7.99
Aysén,2020,43,14,7.74
Aysén,2020,44,14,9.44
Aysén,2020,45,14,10.89
Aysén,2020,46,14,11.41
Aysén,2020,47,14,13.56
Aysén,2020,48,14,7.84
Aysén,2020,49,14,11.13
Aysén,2020,50,14,11.1
Aysén,2020,51,14,10.53
Aysén,2020,52,14,13.84
Aysén,2020,53,14,12.79
Aysén,2021,1,14,11.31
Aysén,2021,2,14,12.11
Aysén,2021,3,14,15.41
Aysén,2021,4,14,11.39
Aysén,2021,5,14,17.7
Aysén,2021,6,14,16.69
Aysén,2021,7,14,11.53
Aysén,2021,8,14,15.31
Aysén,2021,9,14,14.67
Aysén,2021,10,14,11.6
Aysén,2021,11,14,10.86
Aysén,2021,12,14,10.51
Aysén,2021,13,14,12.04
Aysén,2021,14,14,10.29
Aysén,2021,15,14,10.77
Aysén,2021,16,14,8.03
Aysén,2021,17,14,9.57
Aysén,2021,18,14,3.99
Aysén,2021,19,14,5.07
Aysén,2021,20,14,6.13
Aysén,2021,21,14,4.96
Aysén,2021,22,14,5.2
Aysén,2021,23,14,4.77
Aysén,2021,24,14,0.6
Aysén,2021,25,14,2.37
Aysén,2021,26,14,3.04
Aysén,2021,27,14,4.39
Aysén,2021,28,14,3.69
Aysén,2021,29,14,4.43
Aysén,2021,30,14,3.29
Aysén,2021,31,14,4.36
Aysén,2021,32,14,4.1
Aysén,2021,33,14,3.5
Aysén,2021,34,14,3.41
Aysén,2021,35,14,6.24
Aysén,2021,36,14,5.69
Aysén,2021,37,14,5.81
Aysén,2021,38,14,7.29
Aysén,2021,39,14,5.23
Aysén,2021,40,14,7.41
Aysén,2021,41,14,7.31
Aysén,2021,42,14,8.16
Aysén,2021,43,14,9.13
Aysén,2021,44,14,10.01
Aysén,2021,45,14,10.63
Aysén,2021,46,14,9.81
Aysén,2021,47,14,11.2
Aysén,2021,48,14,11.09
Aysén,2021,49,14,15.53
Aysén,2021,50,14,15.2
Aysén,2021,51,14,16.24
Aysén,2021,52,14,11.74
Aysén,2022,1,14,14.11
Aysén,2022,2,14,12.89
Aysén,2022,3,14,12.51
Aysén,2022,4,14,15.13
Aysén,2022,5,14,14.36
Aysén,2022,6,14,13.99
Aysén,2022,7,14,13.3
Aysén,2022,8,14,13.21
Aysén,2022,9,14,10.53
Aysén,2022,10,14,11.4
Aysén,2022,11,14,10.87
Aysén,2022,12,14,9.51
Aysén,2022,13,14,7.7
Aysén,2022,14,14,9.24
Aysén,2022,15,14,9.27
Aysén,2022,16,14,7.1
Aysén,2022,17,14,3.44
Aysén,2022,18,14,8.14
Aysén,2022,19,14,5.17
Aysén,2022,20,14,3.53
Aysén,2022,21,14,1.4
Aysén,2022,22,14,0.27
Aysén,2022,23,14,1.56
Aysén,2022,24,14,2.94
Aysén,2022,25,14,-2.17
Aysén,2022,26,14,2.31
Aysén,2022,27,14,1.36
Aysén,2022,28,14,-1.01
Aysén,2022,29,14,0.97
Aysén,2022,30,14,2.36
Aysén,2022,31,14,2.36
Aysén,2022,32,14,3.87
Aysén,2022,33,14,4.64
Aysén,2022,34,14,4.69
Aysén,2022,35,14,6.4
Aysén,2022,36,14,4.71
Aysén,2022,37,14,4.47
Aysén,2022,38,14,4.87
Aysén,2022,39,14,7.63
Aysén,2022,40,14,6.86
Aysén,2022,41,14,7.09
Aysén,2022,42,14,8.66
Aysén,2022,43,14,7.39
Aysén,2022,44,14,13.27
Aysén,2022,45,14,11.6
Aysén,2022,46,14,10.63
Aysén,2022,47,14,11.43
Aysén,2022,48,14,11.07
Aysén,2022,49,14,10.96
Aysén,2022,50,14,11.69
Aysén,2022,51,14,13.44
Aysén,2022,52,14,11.31
Aysén,2023,1,14,15.09
Aysén,2023,2,14,12.37
Aysén,2023,3,14,16.69
Aysén,2023,4,14,13.13
Aysén,2023,5,14,15.37
Aysén,2023,6,14,14.09
Aysén,2023,7,14,9.7
Aysén,2023,8,14,11.73
Aysén,2023,9,14,12.4
Aysén,2023,10,14,11.24
Aysén,2023,11,14,8.84
Aysén,2023,12,14,9.11
Aysén,2023,13,14,6.1
Aysén,2023,14,14,8.83
Aysén,2023,15,14,5.76
Aysén,2023,16,14,8.77
Aysén,2023,17,14,7.66
Aysén,2023,18,14,7.99
Aysén,2023,19,14,8.61
Aysén,2023,20,14,5.79
Aysén,2023,21,14,1.84
Aysén,2023,22,14,5.11
Aysén,2023,23,14,3.9
Aysén,2023,24,14,1.43
Aysén,2023,25,14,2.07
Aysén,2023,26,14,2.49
Aysén,2023,27,14,1.7
Aysén,2023,28,14,0.89
Aysén,2023,29,14,0.24
Aysén,2023,30,14,2.73
Aysén,2023,31,14,3.83
Aysén,2023,32,14,3.69
Aysén,2023,33,14,0.97
Aysén,2023,34,14,3.97
Aysén,2023,35,14,3.67
Aysén,2023,36,14,3.61
Aysén,2023,37,14,4.66
Aysén,2023,38,14,1.91
Aysén,2023,39,14,5.51
Aysén,2023,40,14,6.09
Aysén,2023,41,14,5.7
Aysén,2023,42,14,8.81
Aysén,2023,43,14,7.47
Aysén,2023,44,14,6.9
Aysén,2023,45,14,7.59
Aysén,2023,46,14,6.11
Aysén,2023,47,14,9.31
Aysén,2023,48,14,7.99
Aysén,2023,49,14,12.31
Aysén,2023,50,14,9.17
Aysén,2023,51,14,13.23
Aysén,2023,52,14,14.96
Aysén,2024,1,14,14.41
Aysén,2024,2,14,11.6
Aysén,2024,3,14,13.51
Aysén,2024,4,14,16.03
Aysén,2024,5,14,15.13
Aysén,2024,6,14,13.84
Aysén,2024,7,14,15.01
Aysén,2024,8,14,13.11
Aysén,2024,9,14,11.84
Aysén,2024,10,14,10.31
Aysén,2024,11,14,8.9
Aysén,2024,12,14,9.36
Aysén,2024,13,14,9.87
Aysén,2024,14,14,7.89
Aysén,2024,15,14,5.99
Aysén,2024,16,14,7.1
Aysén,2024,17,14,4.21
Aysén,2024,18,14,3.89
Aysén,2024,19,14,1.37
Aysén,2024,20,14,1.54
Aysén,2024,21,14,1.19
Aysén,2024,22,14,2.49
Aysén,2024,23,14,3.1
Aysén,2024,24,14,4.69
Aysén,2024,25,14,-0.59
Aysén,2024,26,14,2.03
Aysén,2024,27,14,1.29
Aysén,2024,28,14,-0.59
Aysén,2024,29,14,1.81
Aysén,2024,30,14,3.84
Aysén,2024,31,14,3.09
Aysén,2024,32,14,2.53
Aysén,2024,33,14,3.51
Aysén,2024,34,14,2.31
Aysén,2024,35,14,4.37
Aysén,2024,36,14,5.3
Aysén,2024,37,14,4.49
Aysén,2024,38,14,5.3
Aysén,2024,39,14,4.13
Aysén,2024,40,14,4.59
Aysén,2024,41,14,7.51
Aysén,2024,42,14,9.39
Aysén,2024,43,14,9.41
Aysén,2024,44,14,9.73
Aysén,2024,45,14,7.13
Aysén,2024,46,14,8.84
Aysén,2024,47,14,11.1
Aysén,2024,48,14,9.81
Aysén,2024,49,14,9.21
Aysén,2024,50,14,11.59
Aysén,2024,51,14,11.96
Aysén,2024,52,14,15.9
Aysén,2025,1,14,13.91
Aysén,2025,2,14,14.79
Aysén,2025,3,14,12.56
Aysén,2025,4,14,13.53
Aysén,2025,5,14,12.46
Aysén,2025,6,14,10.87
Aysén,2025,7,14,11.37
Aysén,2025,8,14,13.37
Aysén,2025,9,14,11.49
Aysén,2025,10,14,10.17
Aysén,2025,11,14,10.06
Aysén,2025,12,14,10.49
Aysén,2025,13,14,11.81
Aysén,2025,14,14,7.61
Aysén,2025,15,14,8.96
Aysén,2025,16,14,7.57
Aysén,2025,17,14,7.6
Aysén,2025,18,14,7.46
Aysén,2025,19,14,6.84
Aysén,2025,20,14,6.14
Aysén,2025,21,14,4.77
Aysén,2025,22,14,5.81
Aysén,2025,23,14,4.97
Aysén,2025,24,14,4.04
Aysén,2025,25,14,4.4
Aysén,2025,26,14,0.11
Aysén,2025,27,14,1.29
Aysén,2025,28,14,5.87
Aysén,2025,29,14,5.6
Aysén,2025,30,14,-0.81
Aysén,2025,31,14,3.66
Aysén,2025,32,14,4.06
Aysén,2025,33,14,4.44
Aysén,2025,34,14,4.53
Aysén,2025,35,14,6.76
Aysén,2025,36,14,4.69
Aysén,2025,37,14,6.84
Aysén,2025,38,14,6.36
Aysén,2025,39,14,7.56
Aysén,2025,40,14,6.19
Aysén,2025,41,14,7.17
Aysén,2025,42,14,7.84
Aysén,2025,43,14,6.89
Aysén,2025,44,14,9.11
Aysén,2025,45,14,11.79
Aysén,2025,46,14,10.43
Aysén,2025,47,14,10.83
Aysén,2025,48,14,15.0
Aysén,2025,49,14,12.07
Aysén,2025,50,14,11.39
Aysén,2025,51,14,11.1
Aysén,2025,52,14,11.5
Aysén,2026,1,14,17.13
Aysén,2026,2,14,16.9
Aysén,2026,3,14,12.21
Aysén,2026,4,14,15.64
Aysén,2026,5,14,17.69
Aysén,2026,6,14,13.94
Aysén,2026,7,14,9.97
Aysén,2026,8,14,14.01
Aysén,2026,9,14,12.03
Aysén,2026,10,14,11.27
Aysén,2026,11,14,11.86
Aysén,2026,12,14,8.64
Aysén,2026,13,14,9.31
Aysén,2026,14,14,9.03
Aysén,2026,15,14,9.0
Aysén,2026,16,14,7.93
Aysén,2026,17,14,6.54
Aysén,2026,18,14,5.54
Aysén,2026,19,14,3.87
Aysén,2026,20,14,4.54
